,id,counts,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
23,417,128359,759.0,Rostrolateral visual area,VISrl,8,1,3,8690,22.0,7,1,353,/997/8/567/688/695/315/22/417/,009FAC,,,f,354,1848950861,734881840,Rostrolateral visual area
51,922,120945,256.0,Perirhinal area,PERI,8,1,3,8690,315.0,6,1,367,/997/8/567/688/695/315/922/,0E9684,,,f,368,173995527,734881840,Perirhinal area
14,353,104313,751.0,"Primary somatosensory area, nose",SSp-n,9,1,3,8690,322.0,8,1,44,/997/8/567/688/695/315/453/322/353/,188064,,,f,45,3014838097,734881840,Primary somatosensory area nose
0,39,104242,4.0,"Anterior cingulate area, dorsal part",ACAd,9,1,3,8690,31.0,7,1,226,/997/8/567/688/695/315/31/39/,40A666,,,f,227,1697985147,734881840,Anterior cingulate area dorsal part
65,312782546,104127,,Anterior area,VISa,8,1,3,8690,22.0,7,1,346,/997/8/567/688/695/315/22/312782546/,009FAC,,,f,347,3402453642,734881840,Anterior area
33,698,85561,228.0,Olfactory areas,OLF,5,1,3,8690,695.0,5,1,379,/997/8/567/688/695/698/,9AD2BD,,,f,380,1234982955,734881840,Olfactory areas
58,1009,75623,691.0,fiber tracts,fiber tracts,1,1,3,8690,997.0,1,1,1101,/997/1009/,CCCCCC,,,f,1102,771268094,734881840,fiber tracts
59,1011,65577,833.0,Dorsal auditory area,AUDd,8,1,3,8690,247.0,7,1,122,/997/8/567/688/695/315/247/1011/,019399,,,f,123,2633724239,734881840,Dorsal auditory area
60,1018,60969,834.0,Ventral auditory area,AUDv,8,1,3,8690,247.0,7,1,150,/997/8/567/688/695/315/247/1018/,019399,,,f,151,3132221761,734881840,Ventral auditory area
57,1002,39344,832.0,Primary auditory area,AUDp,8,1,3,8690,247.0,7,1,136,/997/8/567/688/695/315/247/1002/,019399,,,f,137,760301534,734881840,Primary auditory area
4,111,38980,13.0,"Agranular insular area, posterior part",AIp,9,1,3,8690,95.0,7,1,285,/997/8/567/688/695/315/95/111/,219866,,,f,286,1382517995,734881840,Agranular insular area posterior part
15,361,31459,752.0,"Primary somatosensory area, trunk",SSp-tr,9,1,3,8690,322.0,8,1,86,/997/8/567/688/695/315/453/322/361/,188064,,,f,87,2078745056,734881840,Primary somatosensory area trunk
63,1099,31308,561.0,fornix system,fxs,8,1,3,8690,768.0,4,1,1244,/997/1009/991/768/1099/,CCCCCC,,,f,1245,2860735463,734881840,fornix system
54,972,29064,262.0,Prelimbic area,PL,8,1,3,8690,315.0,6,1,238,/997/8/567/688/695/315/972/,2FA850,,,f,239,1936208719,734881840,Prelimbic area
40,768,28173,661.0,cerebrum related,mfbc,7,1,3,8690,991.0,3,1,1239,/997/1009/991/768/,CCCCCC,,,f,1240,1315990495,734881840,cerebrum related
53,956,26071,543.0,"corpus callosum, anterior forceps",fa,9,1,3,8690,776.0,4,1,1192,/997/1009/983/776/956/,CCCCCC,,,f,1193,4281334996,734881840,corpus callosum anterior forceps
21,402,21009,757.0,Anterolateral visual area,VISal,8,1,3,8690,669.0,7,1,164,/997/8/567/688/695/315/669/402/,08858C,,,f,165,1250787960,734881840,Anterolateral visual area
67,312782628,16524,,Postrhinal area,VISpor,8,1,3,8690,669.0,7,1,213,/997/8/567/688/695/315/669/312782628/,08858C,,,f,214,2538084619,734881840,Postrhinal area
7,184,16373,871.0,"Frontal pole, cerebral cortex",FRP,8,1,3,8690,315.0,6,1,6,/997/8/567/688/695/315/184/,268F45,,,f,7,2565719060,734881840,Frontal pole cerebral cortex
36,723,14379,231.0,"Orbital area, lateral part",ORBl,9,1,3,8690,714.0,7,1,258,/997/8/567/688/695/315/714/723/,248A5E,,,f,259,1366834321,734881840,Orbital area lateral part
39,746,11273,234.0,"Orbital area, ventrolateral part",ORBvl,9,1,3,8690,714.0,7,1,272,/997/8/567/688/695/315/714/746/,248A5E,,,f,273,981615620,734881840,Orbital area ventrolateral part
3,104,11168,12.0,"Agranular insular area, dorsal part",AId,9,1,3,8690,95.0,7,1,279,/997/8/567/688/695/315/95/104/,219866,,,f,280,289370996,734881840,Agranular insular area dorsal part
17,375,10403,46.0,Ammon's horn,CA,8,1,3,8690,1080.0,7,1,456,/997/8/567/688/695/1089/1080/375/,7ED04B,,,f,457,1703331408,734881840,Ammon's horn
27,589,10299,356.0,Taenia tecta,TT,8,1,3,8690,698.0,6,1,398,/997/8/567/688/695/698/589/,62D09F,,,f,399,2827574122,734881840,Taenia tecta
34,703,10252,87.0,Cortical subplate,CTXsp,5,1,3,8690,688.0,4,1,555,/997/8/567/688/703/,8ADA87,,,f,556,1297404944,734881840,Cortical subplate
28,618,8970,501.0,hippocampal commissures,hc,9,1,3,8690,1099.0,5,1,1253,/997/1009/991/768/1099/618/,CCCCCC,,,f,1254,4236453345,734881840,hippocampal commissures
6,151,8461,18.0,Accessory olfactory bulb,AOB,8,1,3,8690,698.0,6,1,386,/997/8/567/688/695/698/151/,9DF0D2,,,f,387,3386724067,734881840,Accessory olfactory bulb
43,822,8167,385.0,Retrohippocampal region,RHP,6,1,3,8690,1089.0,6,1,492,/997/8/567/688/695/1089/822/,32B825,,,f,493,3032553410,734881840,Retrohippocampal region
5,119,6309,14.0,"Agranular insular area, ventral part",AIv,9,1,3,8690,95.0,7,1,291,/997/8/567/688/695/315/95/119/,219866,,,f,292,4204343095,734881840,Agranular insular area ventral part
38,731,5288,232.0,"Orbital area, medial part",ORBm,9,1,3,8690,714.0,7,1,264,/997/8/567/688/695/315/714/731/,248A5E,,,f,265,3012751712,734881840,Orbital area medial part
22,409,5172,758.0,Lateral visual area,VISl,8,1,3,8690,669.0,7,1,178,/997/8/567/688/695/315/669/409/,08858C,,,f,179,1805245805,734881840,Lateral visual area
13,345,5004,750.0,"Primary somatosensory area, mouth",SSp-m,9,1,3,8690,322.0,8,1,72,/997/8/567/688/695/315/453/322/345/,188064,,,f,73,2638278704,734881840,Primary somatosensory area mouth
32,695,4653,86.0,Cortical plate,CTXpl,4,1,3,8690,688.0,4,1,4,/997/8/567/688/695/,70FF70,,,f,5,3945900931,734881840,Cortical plate
61,1027,3832,835.0,Posterior auditory area,AUDpo,8,1,3,8690,247.0,7,1,143,/997/8/567/688/695/315/247/1027/,019399,,,f,144,57661303,734881840,Posterior auditory area
19,385,3572,755.0,Primary visual area,VISp,8,1,3,8690,669.0,7,1,185,/997/8/567/688/695/315/669/385/,08858C,,,f,186,3425643282,734881840,Primary visual area
66,312782574,3020,,Laterointermediate area,VISli,8,1,3,8690,669.0,7,1,206,/997/8/567/688/695/315/669/312782574/,08858C,,,f,207,2157470672,734881840,Laterointermediate area
52,942,2844,117.0,Endopiriform nucleus,EP,8,1,3,8690,703.0,5,1,558,/997/8/567/688/703/942/,A0EE9D,,,f,559,2263280236,734881840,Endopiriform nucleus
29,623,2002,77.0,Cerebral nuclei,CNU,3,1,3,8690,567.0,3,1,570,/997/8/567/623/,98D6F9,,,f,571,3504435073,734881840,Cerebral nuclei
1,44,1553,146.0,Infralimbic area,ILA,8,1,3,8690,315.0,6,1,245,/997/8/567/688/695/315/44/,59B363,,,f,246,1110609938,734881840,Infralimbic area
20,394,1517,756.0,Anteromedial visual area,VISam,8,1,3,8690,669.0,7,1,171,/997/8/567/688/695/315/669/394/,08858C,,,f,172,1045871632,734881840,Anteromedial visual area
42,784,1433,663.0,corticospinal tract,cst,8,1,3,8690,983.0,3,1,1200,/997/1009/983/784/,CCCCCC,,,f,1201,2338134602,734881840,corticospinal tract
46,886,1012,393.0,"Retrosplenial area, ventral part",RSPv,9,1,3,8690,254.0,7,1,332,/997/8/567/688/695/315/254/886/,1AA698,,,f,333,206834043,734881840,Retrosplenial area ventral part
31,688,847,85.0,Cerebral cortex,CTX,3,1,3,8690,567.0,3,1,3,/997/8/567/688/,B0FFB8,,,f,4,3591311804,734881840,Cerebral cortex
62,1057,725,131.0,Gustatory areas,GU,6,1,3,8690,315.0,6,1,107,/997/8/567/688/695/315/1057/,009C75,,,f,108,722362724,734881840,Gustatory areas
24,425,388,760.0,Posterolateral visual area,VISpl,8,1,3,8690,669.0,7,1,192,/997/8/567/688/695/315/669/425/,08858C,,,f,193,3499952040,734881840,Posterolateral visual area
44,856,294,106.0,"Thalamus, polymodal association cortex related",DORpm,6,1,3,8690,549.0,5,1,666,/997/8/343/1129/549/856/,FF909F,,,f,667,171097726,734881840,Thalamus polymodal association cortex related
35,709,292,371.0,Ventral posterior complex of the thalamus,VP,8,1,3,8690,637.0,7,1,646,/997/8/343/1129/549/864/637/709/,FF8084,,,f,647,359843477,734881840,Ventral posterior complex of the thalamus
2,81,220,717.0,lateral ventricle,VL,8,1,3,8690,73.0,2,1,1293,/997/73/81/,AAAAAA,,,f,1294,1797046580,734881840,lateral ventricle
45,879,164,392.0,"Retrosplenial area, dorsal part",RSPd,9,1,3,8690,254.0,7,1,325,/997/8/567/688/695/315/254/879/,1AA698,,,f,326,1698653345,734881840,Retrosplenial area dorsal part
8,242,73,171.0,Lateral septal nucleus,LS,8,1,3,8690,275.0,6,1,586,/997/8/567/623/477/275/242/,90CBED,,,f,587,3913089740,734881840,Lateral septal nucleus
47,894,64,394.0,"Retrosplenial area, lateral agranular part",RSPagl,9,1,3,8690,254.0,7,1,298,/997/8/567/688/695/315/254/894/,1AA698,,,f,299,3156484255,734881840,Retrosplenial area lateral agranular part
9,275,46,175.0,Lateral septal complex,LSX,6,1,3,8690,477.0,5,1,585,/997/8/567/623/477/275/,90CBED,,,f,586,1570366689,734881840,Lateral septal complex
49,896,14,677.0,thalamus related,lfbst,7,1,3,8690,983.0,3,1,1211,/997/1009/983/896/,CCCCCC,,,f,1212,443856761,734881840,thalamus related
37,726,1,90.0,Dentate gyrus,DG,8,1,3,8690,1080.0,7,1,473,/997/8/567/688/695/1089/1080/726/,7ED04B,,,f,474,1938098114,734881840,Dentate gyrus
